_fdp__id_,activity1_code,activity1_label,activity2_code,activity2_label,activity3_code,activity3_label
1220,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621026,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA ŠIBENIK - SUFINANCIRANJE
1221,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621028,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA VARAŽDIN - SUFINANCIRANJE
1222,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621029,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA SLAVONSKI BROD - SUFINANCIRANJE
1223,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621030,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA POŽEGA - SUFINANCIRANJE
1224,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621031,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA KARLOVAC - SUFINANCIRANJE
1225,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621038,PROGRAMI VJEŽBAONICA VISOKIH UČILIŠTA
1226,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621049,KAMATE ZA STANOVE ZNANSTVENIH NOVAKA I ASISTENATA
1227,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621058,PROGRAMI POBOLJŠANJA STUDENTSKOG STANDARDA
1228,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621074,REDOVNA DJELATNOST SVEUČILIŠTA U ZADRU
1229,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621138,REDOVNA DJELATNOST SVEUČILIŠTA U DUBROVNIKU
1230,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621148,REDOVNA DJELATNOST VELEUČILIŠTA I VISOKIH ŠKOLA
1231,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621155,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA ZNANOST I VISOKO OBRAZOVANJE
1232,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621168,REDOVNA DJELATNOST SVEUČILIŠTA U PULI
1233,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621179,TROŠKOVI NACIONALNOG VIJEĆA ZA ZNANOST I VISOKO OBRAZOVANJE
1234,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621180,REKTORSKI ZBOR
1235,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621181,PRAVOMOĆNE SUDSKE PRESUDE
1236,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621182,VIJEĆE VELEUČILIŠTA I VISOKIH ŠKOLA
1237,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621184,NACIONALNA ZAKLADA ZA POTPORU UČENIČKOG I STUDENTSKOG STANDARDA
1238,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621185,POTPORA HRVATSKOM KATOLIČKOM SVEUČILIŠTU U ZAGREBU
1239,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621186,VREDNOVANJE ZNANSTVENIH ORGANIZACIJA
1240,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621187,VREDNOVANJE VISOKIH UČILIŠTA
1241,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621190,VANJSKA PROSUDBA SUSTAVA OSIGURANJA KVALITETE VISOKIH UČILIŠTA I ZNANSTVENIH ORGANIZACIJA (VP)
1242,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621191,PRAĆENJE ZAPOŠLJAVANJA DIPLOMIRANIH STUDENATA
1243,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621192,TROŠKOVI SREDIŠNJEG PRIJAVNOG UREDA
1244,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A622122,PROGRAMSKO FINANCIRANJE JAVNIH VISOKIH UČILIŠTA
1245,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679010,"PROGRAM POSEBNE VISOKOOBRAZOVNE, ZNANSTVENE I TEHNIČKE SURADNJE"
1246,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679049,"POMOĆI BIH U SUSTAVU ZNANOSTI, OBRAZOVANJA I ŠPORTA"
1247,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679064,ZNANSTVENO-UČILIŠNI KAMPUS BORONGAJ
1248,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679065,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA PULA - SUFINANCIRANJE
1249,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679066,POTPORE ROMSKIM STUDIJIMA I STUDENTIMA ROMIMA
1250,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679067,STIPENDIJE ZA STUDENTE SLABIJEGA SOCIO-EKONOMSKOG STATUSA
1251,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679069,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA SISAK - SUFINANCIRANJE
1252,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679071,EU PROJEKT SVEUČILIŠTE U OSIJEKU - OSTALI IZVORI FINANCIRANJA
1253,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679072,EU PROJEKT SVEUČILIŠTE U RIJECI - OSTALI IZVORI FINANCIRANJA
1254,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679073,EU PROJEKT SVEUČILIŠTE U DUBROVNIKU - OSTALI IZVORI FINANCIRANJA
1255,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679074,EU PROJEKT SVEUČILIŠTE U ZADRU - OSTALI IZVORI FINANCIRANJA
1256,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679075,EU PROJEKT SVEUČILIŠTE U PULI - OSTALI IZVORI FINANCIRANJA
1257,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679076,EU PROJEKTI VELEUČILIŠTA I VISOKIH ŠKOLA - OSTALI IZVORI FINANCIRANJA
1258,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679077,EU PROJEKTI SVEUČILIŠTE U SPLITU - OSTALI IZVORI FINANCIRANJA
1259,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679078,EU PROJEKTI SVEUČILIŠTE U ZAGREBU - OSTALI IZVORI FINANCIRANJA
1260,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679080,REDOVNA DJELATNOST SVEUČILIŠTA SJEVER
1261,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679081,EU PROJEKT SVEUČILIŠTE SJEVER - OSTALI IZVORI FINANCIRANJA
1262,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679087,POTPORA STUDIJU PROTESTANTSKE TEOLOGIJE
1263,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679088,REDOVNA DJELATNOST SVEUČILIŠTA U ZAGREBU - OSTALI IZVORI FINANCIRANJA
1264,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679089,REDOVNA DJELATNOST SVEUČILIŠTA U RIJECI - OSTALI IZVORI FINANCIRANJA
1265,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679090,REDOVNA DJELATNOST SVEUČILIŠTA U OSIJEKU - OSTALI IZVORI FINANCIRANJA
1266,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679091,REDOVNA DJELATNOST SVEUČILIŠTA U SPLITU - OSTALI IZVORI FINANCIRANJA
1267,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679092,REDOVNA DJELATNOST SVEUČILIŠTA U ZADRU - OSTALI IZVORI FINANCIRANJA
1268,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679093,REDOVNA DJELATNOST SVEUČILIŠTA U DUBROVNIKU - OSTALI IZVORI FINANCIRANJA
1269,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679094,REDOVNA DJELATNOST VELEUČILIŠTA I VISOKIH ŠKOLA - OSTALI IZVORI FINANCIRANJA
1270,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679095,REDOVNA DJELATNOST SVEUČILIŠTA U PULI - OSTALI IZVORI FINANCIRANJA
1271,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679096,REDOVNA DJELATNOST SVEUČILIŠTA SJEVER - OSTALI IZVORI FINANCIRANJA
1272,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A679110,POTPORA UMJETNIČKIM STUDIJIMA
1273,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A767043,RAZVOJ VISOKOG OBRAZOVANJA
1274,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A867002,USKLAĐIVANJE PRISTUPA STRUKOVNOG VISOKOG OBRAZOVANJA U EUROPI - EURASHE
1275,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A867004,ODBOR ZA ETIKU U ZNANOSTI I VISOKOM OBRAZOVANJU
1276,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A867005,JAČANJE STRUČNOG VISOKOG OBRAZOVANJA I STRUKOVNOG OBRAZOVANJA I OSPOSOBLJAVANJA U SREDNJOJ I JUGIOISTOČNOJ EUROPI (PROCSEE)
1277,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A867006,JAČANJE SPOSOBNOSTI U PODRUČJU STRUČNOG VISOKOG OBRAZOVANJA U EUROPI (BUILDPHE)
1278,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A867009,MODERNIZACIJA VISOKIH UČILIŠTA PUTEM UNAPRJEĐENJA FUNKCIJE UPRAVLJANJA LJUDSKIM POTENCIJALIMA (ERASMUS+)
1279,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A867010,"MODERNIZACIJA, OBRAZOVANJE I LJUDSKA PRAVA (MEHR)"
1280,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K320650,SVEUČILIŠTE U SPLITU
1281,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K621061,ODRŽAVANJE OBJEKATA
1282,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K621178,OPREMANJE I UREĐENJE AGENCIJE ZA ZNANOST I VISOKO OBRAZOVANJE
1283,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K621194,NACIONALNI INFORMACIJSKI SUSTAV PRIJAVA NA VISOKA UČILIŠTA - NISpVU
1284,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679084,OP KONKURENTNOST I KOHEZIJA 2014.-2020. - PRIORITET 1 i 10
1285,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679097,SVEUČILIŠTE U ZAGREBU - OSTALI IZVORI FINANCIRANJA
1286,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679098,SVEUČILIŠTE U RIJECI - OSTALI IZVORI FINANCIRANJA
1287,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679099,"SVEUČILIŠTE J.J.STROSSMAYERA U OSIJEKU, REKTORAT I FAKULTETI - OSTALI IZVORI FINANCIRANJA"
1288,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679100,SVEUČILIŠTE U ZADRU - OSTALI IZVORI FINANCIRANJA
1289,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679101,SVEUČILIŠTE U SPLITU - OSTALI IZVORI FINANCIRANJA
1290,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679103,VELEUČILIŠTA I VISOKE ŠKOLE - OSTALI IZVORI FINANCIRANJA
1291,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679104,SVEUČILIŠTE U PULI - OSTALI IZVORI FINANCIRANJA
1292,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679105,SVEUČILIŠTE SJEVER - OSTALI IZVORI FINANCIRANJA
1293,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679106,"OP UČINKOVITI LJUDSKI POTENCIJALI 2014.-2020., PRIORITET 3"
1294,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679109,SVEUČILIŠTE U DUBROVNIKU - OSTALI IZVORI FINANCIRANJA
1295,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K679111,"OP UČINKOVITI LJUDSKI POTENCIJALI 2014.-2020., PRIORITET 1 - GARANCIJA ZA MLADE"
1296,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,K867008,"OP UČINKOVITI LJUDSKI POTENCIJALI 2014.-2020., PRIORITET 3"
1297,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A557042,PROGRAM DOKTORANADA I POSLIJEDOKTORANADA HRVATSKE ZAKLADE ZA ZNANOST
1298,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A578050,POTPORA INOVACIJSKIM PROCESIMA
1299,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A578055,HRVATSKO-ŠVICARSKI ISTRAŽIVAČKI PROGRAM
1300,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A578058,ZNANSTVENI CENTRI IZVRSNOSTI - STEM PODRUČJE DODATNO FINANCIRANJE
1301,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A621047,"DRŽAVNE, AKADEMSKE NAGRADE I POTPORE U ZNANOSTI I VISOKOM ŠKOLSTVU"
1302,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A621048,PROJEKTNO FINANCIRANJE ZNANSTVENE DJELATNOSTI
1303,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622000,REDOVNA DJELATNOST JAVNIH INSTITUTA
1304,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622002,PROGRAM USAVRŠAVANJA ZNANSTVENIH NOVAKA
1305,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622003,UGOVORNO FINANCIRANJE ZNANSTVENE DJELATNOSTI
1306,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622004,IZDAVANJE DOMAĆIH ZNANSTVENIH ČASOPISA
1307,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622005,ORGANIZIRANJE I ODRŽAVANJE ZNANSTVENIH SKUPOVA
1308,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622006,IZDAVANJE  ZNANSTVENIH KNJIGA I UDŽBENIKA
1309,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622007,FINANCIJSKA POTPORA ZNANSTVENIM UDRUGAMA I PROGRAMIMA POPULARIZACIJE ZNANOSTI
1310,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622010,ODRŽAVANJE ZNANSTVENE INFRASTRUKTURE
1311,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622011,REDOVNA DJELATNOST GEOLOŠKE SLUŽBE
1312,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622012,REDOVNA DJELATNOST SEIZMOLOŠKE SLUŽBE
1313,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622017,ADMINISTRACIJA I UPRAVLJANJE NACIONALNE SVEUČILIŠNE KNJIŽNICE
1314,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622107,ADMINISTRACIJA I UPRAVLJANJE LEKSIKOGRAFSKOG ZAVODA MIROSLAV KRLEŽA
1315,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622120,PRAVOMOĆNE SUDSKE PRESUDE
1316,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622125,EU PROJEKTI JAVNIH INSTITUTA - OSTALI IZVORI FINANCIRANJA
1317,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622131,NABAVA INOZEMNIH ZNANSTVENIH ČASOPISA
1318,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622132,REDOVNA DJELATNOST JAVNIH INSTITUTA - OSTALI IZVORI FINANCIRANJA
1319,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622134,ADMINISTRACIJA I UPRAVLJANJE NACIONALNE SVEUČILIŠNE KNJIŽNICE - OSTALI IZVORI FINANCIRANJA
1320,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A622136,ADMINISTRACIJA I UPRAVLJANJE LEKSIKOGRAFSKOG ZAVODA MIROSLAV KRLEŽA - OSTALI IZVORI FINANCIRANJA
1321,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A733050,PRAĆENJE I IMPLEMENTACIJA POLITIKA EUROPSKOG ISTRAŽIVAČKOG PROSTORA (ERA)
1322,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A733055,PROGRAM IZVRSNOSTI U VISOKOM OBRAZOVANJU - TENURE-TRACK
1323,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A733056,EUROPSKI ZNANSTVENI PROJEKTI
1324,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A763000,ADMINISTRACIJA I UPRAVLJANJE DRŽAVNOG ZAVODA ZA INTELEKTUALNO VLASNIŠTVO
1325,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A767009,ZNANSTVENI CENTRI IZVRSNOSTI - DRUŠTVENO HUMANISTIČKO PODRUČJE
1326,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A767035,MEĐUNARODNA SURADNJA
1327,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A767038,PROGRAM MEĐUNARODNE MOBILNOSTI ZA ISTRAŽIVAČE - NEWFELPRO
1328,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A767056,PARTNERSTVO ZA ISTRAŽIVANJA I INOVACIJE NA MEDITERANSKOM PODRUČJU - PRIMA
1329,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A768056,SUDJELOVANJE U INTEREG PROJEKTU - RESINFRA
1330,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A818049,REGIONALNI CENTAR ZA IMPLEMENTACIJU REGIONALNE STRATEGIJE ZNANOSTI I ISTRAŽIVANJA ZAPADNOG BALKANA ZA INOVACIJE (WISE)
1331,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,A866001,ADMINISTRACIJA I UPRAVLJANJE HRVATSKOG MJERITELJSKOG INSTITUTA
1332,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,K578051,OP KONKURENTNOST I KOHEZIJA 2014.-2020. - PRIORITET 1 i 10
1333,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,K622113,IZRAVNA KAPITALNA ULAGANJA JAVNIH INSTITUTA
1334,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,K622116,"KNJIGE, UMJETNIČKA DJELA I OSTALE IZLOŽBENE VRIJEDNOSTI"
1335,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,K622128,OP KONKURENTNOST I KOHEZIJA 2014.-2020. - PRIORITET 1 i 10
1336,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,K622133,IZRAVNA KAPITALNA ULAGANJA JAVNIH INSTITUTA - OSTALI IZVORI FINANCIRANJA
1337,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,K622135,"KNJIGE, UMJETNIČKA DJELA I OSTALE IZLOŽBENE VRIJEDNOSTI - OSTALI IZVORI FINANCIRANJA"
1338,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3801,ULAGANJE U ZNANSTVENO ISTRAŽIVAČKU DJELATNOST,T763005,SURADNJA DZIV-a S EUROPSKIM UREDOM ZA ŽIGOVE I DIZAJN
1339,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3802,TEHNOLOGIJSKI RAZVITAK,A767029,DRUGI PROJEKT TEHNOLOGIJSKOG RAZVOJA
1340,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A577143,RAZVOJ I ODRŽAVANJE INFORMACIJSKE INFRASTRUKTURE MINISTARSTVA
1341,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628003,PROJEKTI PRIMJENE INFORMACIJSKE TEHNOLOGIJE
1342,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628009,ADMINISTRACIJA I UPRAVLJANJE HRVATSKE AKADEMSKE I ISTRAŽIVAČKE MREŽE CARNET
1343,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628011,PROGRAM TELEKOMUNIKACIJSKIH KAPACITETA ZA MREŽU CARNET
1344,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628015,UKLJUČIVANJE MREŽE CARNET U PAN-EUROPSKE AKADEMSKE I ISTRAŽIVAČKE MREŽE
1345,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628018,ADMINISTRACIJA I UPRAVLJANJE SVEUČILIŠNOG RAČUNSKOG CENTRA SRCE
1346,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628068,"SUDJELOVANJE NA IZGRADNJI, TESTIRANJU I RAZVOJU OKOSNICE PAN-EUROPSKE RAČUNALNO KOMUNIKACIJSKE MREŽE"
1347,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628070,PROGRAM OBJEDINJAVANJA I ODRŽAVANJA NACIONALNIH INFORMACIJSKIH SERVISA I E-ŠKOLA
1348,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628073,PRIMJENA INFORMACIJSKE I KOMUNIKACIJSKE TEHNOLOGIJE U SUSTAVU SOCIJALNE SKRBI
1349,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628074,PROGRAMI ZAJEDNICE
1350,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628078,POTICANJE PRIMJENE INFORMACIJSKE I KOMUNIKACIJSKE TEHNOLOGIJE ZA POTREBE MINISTARSTVA ZAŠTITE OKOLIŠA I ENERGETIKE
1351,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628079,POTICANJE PRIMJENE INFORMACIJSKE I KOMUNIKACIJSKE TEHNOLOGIJE ZA POTREBE HZMO
1352,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628082,POTICANJE PRIMJENE INFORMACIJSKE I KOMUNIKACIJSKE TEHNOLOGIJE ZA POTREBE ZDRAVSTVENOG SUSTAVA REPUBLIKE HRVATSKE
1353,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628084,ADMINISTRACIJA I UPRAVLJANJE SVEUČILIŠNOG RAČUNSKOG CENTRA SRCE - OSTALI IZVORI FINANCIRANJA
1354,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,A628089,JAČANJE KAPACITETA NACIONALNOG CERT-A I POBOLJŠANJE SURADNJE NA HR I EU RAZINI - GROWCERT
1355,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,K252755,RAČUNALNO KOMUNIKACIJSKA INFRASTRUKTURA U OSNOVNIM I SREDNJIM ŠKOLAMA
1356,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,K406669,CARNET - ZAJEDNIČKA RK INFRASTRUKTURA
1357,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,K628055,SRCE -IZRAVNA KAPITALNA ULAGANJA
1358,38,ZNANOST I TEHNOLOŠKI RAZVOJ,3803,RAZVOJ INFORMACIJSKOG DRUŠTVA,K628067,IZRADA SREDIŠNJEG REGISTRA ZA DRŽAVNU MATURU
