_fdp__id_,activity1_code,activity1_label,activity2_code,activity2_label,activity3_code,activity3_label
529,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A777046,ADMINISTRACIJA I UPRAVLJANJE
530,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A777054,EUROPSKO PRAVO
531,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A777055,"UN, GLOBALNA PITANJA I MEĐUNARODNE ORGANIZACIJE"
532,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A777058,POMOĆI ORGANIZACIJAMA KOJE SE BAVE HUMANITARNOM DJELATNOŠĆU U INOZEMSTVU
533,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A777061,IZVANEUROPSKI BILATERALNI POSLOVI
534,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A777062,SVEUČILIŠNI INTERDISCIPLINARNI SPECIJALISTIČKI STUDIJ DIPLOMACIJE
535,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A778054,MEĐUNARODNO PRAVO
536,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A778055,NATO I MEĐUNARODNA SIGURNOST
537,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A778057,MEĐUNARODNE KONFERENCIJE I MANIFESTACIJE
538,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A778059,SAVJET ZA TRANZICIJSKE PROCESE (CENTAR IZVRSNOSTI)
539,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,A778061,GOSPODARSKA BILATERALA
540,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,K776046,RAZVOJNA SURADNJA
541,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,K776053,PROJEKT SCHENGEN
542,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,K776065,IPA 2012 - JAČANJE KAPACITETA MVEP ZA EFIKASNO USPOSTAVLJANJE I FUNKCIONIRANJE IT SUSTAVA KOJI ĆE OMOGUĆITI EFIKASNU EU KOORDINACIJU
543,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,K777049,INFORMATIZACIJA MINISTARSTVA VANJSKIH I EUROPSKIH POSLOVA
544,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,T776037,DIPLOMATSKA AKADEMIJA
545,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,T776048,ZAKUP PROSTORA ZA POTREBE SVIH UN ORGANIZACIJA
546,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2301,PROVOĐENJE VANJSKE POLITIKE REPUBLIKE HRVATSKE,T777063,IPA 2012 - POTPORA MVEP U IZGRADNJI KAPACITETA I PRENOŠENJA ZNANJA IZ ČLANSTVA U EU
547,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2302,DIPLOMATSKO KONZULARNA DJELATNOST,A777000,ADMINISTRACIJA I UPRAVLJANJE
548,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2302,DIPLOMATSKO KONZULARNA DJELATNOST,A777002,DIPLOMATSKO PROTOKOLARNE OBVEZE U INOZEMSTVU
549,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2302,DIPLOMATSKO KONZULARNA DJELATNOST,A777053,KONZULARNI POSLOVI
550,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2302,DIPLOMATSKO KONZULARNA DJELATNOST,A777060,PROMOCIJA KULTURE PUTEM ZAKLADE HRVATSKA KUĆA
551,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2302,DIPLOMATSKO KONZULARNA DJELATNOST,K777057,ADAPTACIJA I OPREMANJE
552,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2302,DIPLOMATSKO KONZULARNA DJELATNOST,T777036,JAVNA DIPLOMACIJA
553,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2303,HORIZONTALNA KOORDINACIJA EUROPSKIH POSLOVA,A777045,INFORMIRANJE O EU
554,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2303,HORIZONTALNA KOORDINACIJA EUROPSKIH POSLOVA,A777050,REGIONALNA SURADNJA U OKVIRU POLITIKA EU
555,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2303,HORIZONTALNA KOORDINACIJA EUROPSKIH POSLOVA,A777052,KOORDINACIJA EU POSLOVA
556,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2303,HORIZONTALNA KOORDINACIJA EUROPSKIH POSLOVA,A778002,PREVOĐENJE PRAVNE STEČEVINE EU I RELEVANTNOG ZAKONODAVSTVA RH
557,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2303,HORIZONTALNA KOORDINACIJA EUROPSKIH POSLOVA,T776064,JAČANJE STRUČNIH KOMPETENCIJA DRŽAVNIH I JAVNIH SLUŽBENIKA I DRŽAVNIH DUŽNOSNIKA ZA OBAVLJANJE EUROPSKIH POSLOVA
558,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2303,HORIZONTALNA KOORDINACIJA EUROPSKIH POSLOVA,T777064,JAČANJE PROFESIONALNIH KVALIFIKACIJA HRVATSKIH DRŽAVNIH SLUŽBENIKA KOJI ZASTUPAJU RH U EU
559,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2303,HORIZONTALNA KOORDINACIJA EUROPSKIH POSLOVA,T778064,EVALUACIJA HRVATSKOG SUDJELOVANJA U EU INICIJATIVAMA
560,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2304,ČLANSTVO REPUBLIKE HRVATSKE U MEĐUNARODNIM FINANCIJSKIM INSTITUCIJAMA,A539053,UDJELI U KAPITALU MEĐUNARODNIH FINANCIJSKIH INSTITUCIJA
561,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A565022,ADMINISTRACIJA I UPRAVLJANJE
562,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A565026,"MEĐUNARODNI PROGRAM HRVATSKOG RADIJA ""GLAS HRVATSKE"""
563,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A570036,PROIZVODNJA TV PROGRAMSKIH SADRŽAJA ZA MEĐUNARODNO EMITIRANJE
564,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862001,ADMINISTRACIJA I UPRAVLJANJE
565,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862006,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE
566,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862007,STIPENDIJE ZA STUDENTE I UČENIKE PRIPADNIKE HRVATSKOG NARODA IZVAN REPUBLIKE HRVATSKE
567,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862011,PROGRAMI POMOĆI HRVATSKOJ MANJINI U INOZEMSTVU
568,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862018,PROGRAMI POMOĆI HRVATSKOJ MANJINI U INOZEMSTVU -  MEĐUNARODNA RAZVOJNA SURADNJA
569,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862019,STIPENDIJE ZA STUDENTE I UČENIKE PRIPADNIKE HRVATSKOG NARODA IZVAN RH - MEĐUNARODNA RAZVOJNA SURADNJA
570,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862020,"POTICAJI ZA OBRAZOVANJE, KULTURU, ZNANOST I ZDRAVSTVO U BIH - MEĐUNARODNA RAZVOJNA SURADNJA"
571,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862021,PROGRAMI HRVATA IZVAN RH - MEĐUNARODNA RAZVOJNA SURADNJA
572,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862022,SAVJET VLADE REPUBLIKE HRVATSKE ZA HRVATE IZVAN REPUBLIKE HRVATSKE
573,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862024,MEĐUVLADINI MJEŠOVITI ODBORI
574,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,A862025,HRVATSKE SVJETSKE IGRE
575,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2306,PROGRAMI HRVATA IZVAN REPUBLIKE HRVATSKE,K862017,INFORMATIZACIJA DRŽAVNOG UREDA ZA HRVATE IZVAN REPUBLIKE HRVATSKE
576,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2307,DOPRINOS REPUBLIKE HRVATSKE PRORAČUNU EUROPSKE UNIJE,A544023,DOPRINOS REPUBLIKE HRVATSKE PRORAČUNU EUROPSKE UNIJE NA TEMELJU VLASTITIH SREDSTAVA OD BND-a
577,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2307,DOPRINOS REPUBLIKE HRVATSKE PRORAČUNU EUROPSKE UNIJE,A557040,DOPRINOS REPUBLIKE HRVATSKE PRORAČUNU EUROPSKE UNIJE NA TEMELJU UK KOREKCIJE
578,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2307,DOPRINOS REPUBLIKE HRVATSKE PRORAČUNU EUROPSKE UNIJE,A767039,DOPRINOS REPUBLIKE HRVATSKE PRORAČUNU EUROPSKE UNIJE NA TEMELJU VLASTITIH SREDSTAVA OD PDV-a
579,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2307,DOPRINOS REPUBLIKE HRVATSKE PRORAČUNU EUROPSKE UNIJE,A767040,DOPRINOS REPUBLIKE HRVATSKE PRORAČUNU EUROPSKE UNIJE NA TEMELJU OSTALIH KOREKCIJA DRŽAVAMA ČLANICAMA EUROPSKE UNIJE
580,23,VANJSKA POLITIKA I MEĐUNARODNA POMOĆ,2307,DOPRINOS REPUBLIKE HRVATSKE PRORAČUNU EUROPSKE UNIJE,A818039,DOPRINOS REPUBLIKE HRVATSKE PRORAČUNU EUROPSKE UNIJE NA TEMELJU TRADICIONALNIH VLASTITIH SREDSTAVA
581,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A677018,ADMINISTRACIJA I UPRAVLJANJE
582,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A677023,RAZVOJ EDUKACIJSKIH PROGRAMA ZA KOMPETENCIJSKI OKVIR JAVNE UPRAVE
583,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A677024,DIGITALIZACIJA TRENING SUSTAVA U DRŽAVNOJ ŠKOLI ZA JAVNU UPRAVU I UNAPREĐENJE I PROŠIRENJE POSTOJEĆIH PROCESA PODRŠKE DRŽAVNE ŠKOLE ZA JAVNU UPRAVU
584,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A677025,USPOSTAVA TRENING SUSTAVA ZA DOBRO UPRAVLJANJE NA LOKALNOJ I REGIONALNOJ RAZINI- IPA 2012
585,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A677026,JAČANJE KOMPETENCIJA RUKOVODITELJA ZA DOBRO UPRAVLJANJE
586,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A757018,"IPA 2012/2013 ""POTPORA UNAPREĐENJU RADA JAVNE UPRAVE"""
587,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A757021,IPA FFRAC 2012 RAZVOJ I IMPLEMENTACIJA IKT SUSTAVA NA NADZOR ZUP-A
588,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A757022,IPA FFRAC 2012 JAČANJE KAPACITETA MINISTARSTVA UPRAVE ZA KORIŠTENJE INSTRUMENATA KOHEZIJSKE POLITIKE
589,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A757023,JAČANJE KAPACITETA JAVNE UPRAVE ZA UČINKOVITO FUNKCIONIRANJE
590,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A830001,ADMINISTRACIJA I UPRAVLJANJE
591,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A830002,STRUČNO OSPOSOBLJAVANJE DRŽAVNIH SLUŽBENIKA
592,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A830003,SLUŽBENIČKI SUDOVI
593,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A830004,ODBOR ZA DRŽAVNU SLUŽBU
594,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A830013,"RJEŠAVANJE SPOROVA O PRAVIMA OPĆINA, GRADOVA I ŽUPANIJA U POSTUPKU PREUZIMANJA IMOVINE I OBVEZA"
595,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A830021,IPA FFRAC 2012 JAČANJE INTEGRITETA JAVNOG SEKTORA
596,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,A830022,OPERATIVNI PROGRAM UČINKOVITI LJUDSKI POTENCIJALI
597,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2401,USTROJSTVO JAVNE UPRAVE,K830008,INFORMATIZACIJA
598,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2402,POSLOVI UREDA DRŽAVNE UPRAVE U ŽUPANIJAMA,A831001,ADMINISTRACIJA I UPRAVLJANJE
599,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2402,POSLOVI UREDA DRŽAVNE UPRAVE U ŽUPANIJAMA,K831011,OBNOVA VOZNOG PARKA
600,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2402,POSLOVI UREDA DRŽAVNE UPRAVE U ŽUPANIJAMA,K831012,INFORMATIZACIJA
601,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2403,PROVEDBA OSIGURANJA ZAPOSLENIH I IMOVINE PRORAČUNSKIH KORISNIKA,A539005,OSIGURANJE ZAPOSLENIH I IMOVINE PRORAČUNSKIH KORISNIKA
602,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2404,USKLAĐIVANJE PRAVNIH AKATA S PRAVNIM PORETKOM REPUBLIKE HRVATSKE,A514000,ADMINISTRACIJA I UPRAVLJANJE
603,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2404,USKLAĐIVANJE PRAVNIH AKATA S PRAVNIM PORETKOM REPUBLIKE HRVATSKE,A514016,IPA 2011 FFRAC - JAČANJE KAPACITETA ZA PROVEDBU STRATEGIJE PROCJENE UČINAKA PROPISA 2013-2015
604,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2404,USKLAĐIVANJE PRAVNIH AKATA S PRAVNIM PORETKOM REPUBLIKE HRVATSKE,K514012,INFORMATIZACIJA UREDA ZA ZAKONODAVSTVO
605,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658038,ADMINISTRACIJA I UPRAVLJANJE
606,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658041,ANKETA O BROJU STOKE
607,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658057,AGROMONETARNE STATISTIKE
608,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658063,PROCJENA BILJNE PROIZVODNJE
609,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658068,"STATISTIKA DISTRIBUTIVNE TRGOVINE, UGOSTITELJSTVA I TURIZMA"
610,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658069,STATISTIKA GRAĐEVINARSTVA I STANOVANJA
611,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658105,INFORMACIJSKO DRUŠTVO
612,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658106,PUBLICISTIKA I INFORMACIJE
613,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658107,STATISTIKA TRŽIŠTA RADA I ANKETA O RADNOJ SNAZI
614,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658109,ANKETA O POTROŠNJI KUĆANSTAVA
615,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658126,EKONOMSKE STATISTIKE
616,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658127,POSLOVNE STATISTIKE
617,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658151,ISTRAŽIVANJE O OBRAZOVANJU ODRASLIH
618,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,A658152,STRUKOVNO OSPOSOBLJAVANJE U PODUZEĆIMA
619,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,K658035,INFORMATIZACIJA ZAVODA
620,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,T658132,IPA I 2011- TEHNIČKA POMOĆ
621,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,T658137,IPA 2011 VIŠEKORISNIČKI PROGRAM ZA STATISTIKU
622,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,T658140,"ANKETA O RADNOJ SNAZI, AD HOC MODUL 2013. O NESREĆAMA NA RADU I OSTALIM S RADOM POVEZANIM ZDRAVSTVENIM PROBLEMIMA"
623,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,T658142,SUDJELOVANJE U STATISTIČKIM PROGRAMIMA EUROPSKE KOMISIJE
624,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,T658143,IPA I 2012 VIŠEKORISNIČKI PROGRAM ZA STATISTIKU
625,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,T658144,"IPA I - TRANZICIJSKI INSTRUMENT, TEHNIČKA POMOĆ U PODRUČJU POSLOVNIH STATISTIKA - STATISTIKA VANJSKO TRGOVINSKE RAZMJENE, INDEKSA CIJENA PRI PRUŽATELJIMA USLUGA - ANKETA O POTROŠNJI ENERGIJE U POLJOPRIVREDI"
626,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,T658147,SUSTAV ZA UPRAVLJANJE KVALITETOM I DOKUMENTIRANJA KVALITETE STATISTIČKIH ISTRAŽIVANJA
627,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,T658148,IZRADA STANDARDNE PLATFORME ZA WEB UPITNIKE
628,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,T658149,MODERNIZACIJA I JAČANJE KAPACITETA DZS 2017
629,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2405,STATISTIČKE USLUGE,T658150,"TEHNIČKA POMOĆ-REGIONALNI RAČUNI KUĆANSTAVA, SUSTAV ZAŠTITE POVJERLJIVIH STATISTIČKIH PODATAKA I UPRAVLJANJE ODNOSA S KORISNICIMA"
630,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2406,ZRAČNI PRIJEVOZ ZA TIJELA DRŽAVNE VLASTI,A691000,ADMINISTRACIJA I UPRAVLJANJE
631,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2406,ZRAČNI PRIJEVOZ ZA TIJELA DRŽAVNE VLASTI,K691008,INFORMATIZACIJA DIREKCIJE ZA KORIŠTENJE SLUŽBENIH ZRAKOPLOVA
632,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2408,DIGITALIZACIJA UPRAVE,A677016,ELEKTRONIČKA UPRAVA
633,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2408,DIGITALIZACIJA UPRAVE,A757012,RAČUNALNO - KOMUNIKACIJSKA MREŽA TIJELA DRŽAVNE UPRAVE
634,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2408,DIGITALIZACIJA UPRAVE,A757020,USPOSTAVA I ODRŽAVANJE USLUGE CENTRALNOG OBRAČUNA PLAĆA I UPRAVLJANJA LJUDSKIM RESURSIMA
635,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2408,DIGITALIZACIJA UPRAVE,A830019,USPOSTAVA I ODRŽAVANJE USLUGE e-GRAĐANI
636,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2408,DIGITALIZACIJA UPRAVE,A830020,ESF E-POSLOVANJE
637,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2411,SREDIŠNJA JAVNA NABAVA,A857001,ADMINISTRACIJA I UPRAVLJANJE
638,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2411,SREDIŠNJA JAVNA NABAVA,K857002,INFORMATIZACIJA
639,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2411,SREDIŠNJA JAVNA NABAVA,K857004,INTEGRALNI INFORMATIČKI SUSTAV JAVNE NABAVE
640,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2412,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A861001,ADMINISTRACIJA I UPRAVLJANJE
641,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2412,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,K861006,OPREMANJE UREDA
642,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2412,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,K861007,INFORMATIZACIJA
643,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2413,INFORMACIJSKI SUSTAV JAVNE SLUŽBENE DOKUMENTACIJE,A871001,ADMINISTRACIJA I UPRAVLJANJE
644,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2413,INFORMACIJSKI SUSTAV JAVNE SLUŽBENE DOKUMENTACIJE,A871002,"PRIKUPLJANJE, OBRADA I DISEMINACIJA SLUŽBENE DOKUMENTACIJE I PODATAKA"
645,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2413,INFORMACIJSKI SUSTAV JAVNE SLUŽBENE DOKUMENTACIJE,K871003,INFORMATIZACIJA
646,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2414,INFORMACIJSKI SUSTAV JAVNE SLUŽBENE DOKUMENTACIJE,A912001,ADMINISTRACIJA I UPRAVLJANJE
647,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2414,INFORMACIJSKI SUSTAV JAVNE SLUŽBENE DOKUMENTACIJE,A912002,"PRIKUPLJANJE, OBRADA I DISEMINACIJA SLUŽBENE DOKUMENTACIJE I PODATAKA"
648,24,ADMINISTRATIVNI POSLOVI I OPĆE USLUGE JAVNE UPRAVE,2414,INFORMACIJSKI SUSTAV JAVNE SLUŽBENE DOKUMENTACIJE,K912003,INFORMATIZACIJA
